UDI,Product_ID,Type,Air_Temp,Process_Temp,Rotational_Speed,Torque,Tool_Wear,Machine_Failure,TWF,HDF,PWF,OSF,RNF,FFT_Max_Amplitude,FFT_Dominant_Peak
8004,M22863,M,300.8,312.0,1274,67.3,159,0,0,0,0,0,0,47.39626309791662,21
8005,L55184,L,300.9,312.0,1533,44.0,162,0,0,0,0,0,0,54.49750301918443,26
8006,L55185,L,300.8,312.0,1477,37.3,164,0,0,0,0,0,0,69.22953533084049,25
8007,L55186,L,300.9,312.1,1462,46.0,166,0,0,0,0,0,0,37.4297825033117,25
8008,M22867,M,301.0,312.1,1664,28.4,168,0,0,0,0,0,0,61.891521147218505,28
8009,L55188,L,300.8,311.9,1414,41.1,171,0,0,0,0,0,0,64.36024650411821,24
8010,H37423,H,300.9,312.0,2129,17.8,173,0,0,0,0,0,0,59.96750776897927,36
8011,L55190,L,300.8,311.8,1323,61.1,178,0,0,0,0,0,0,60.31359066844725,22
8012,L55191,L,300.8,311.8,1427,43.3,180,0,0,0,0,0,0,61.85306897386893,24
8013,M22872,M,300.9,312.0,1375,56.1,182,0,0,0,0,0,0,55.81213661587035,23
8014,M22873,M,300.9,312.0,1402,50.7,185,0,0,0,0,0,0,44.97418344845478,24
8015,L55194,L,300.9,312.0,1500,44.2,188,0,0,0,0,0,0,56.670657754265825,25
8016,M22875,M,301.0,312.0,1558,37.5,190,0,0,0,0,0,0,61.703089179305124,26
8017,M22876,M,300.9,312.0,1447,41.4,193,0,0,0,0,0,0,53.8064221856729,24
8018,L55197,L,301.0,312.0,1518,39.3,196,0,0,0,0,0,0,39.96168614542638,25
8019,L55198,L,301.0,311.9,1889,23.5,198,0,0,0,0,0,0,45.27397464899297,32
8020,L55199,L,301.0,312.1,1675,30.7,200,0,0,0,0,0,0,71.04855560347855,28
8021,H37434,H,300.9,312.0,1720,27.9,202,0,0,0,0,0,0,65.84083825029722,29
8022,M22881,M,301.0,312.0,1499,34.6,207,0,0,0,0,0,0,60.194549634369054,25
8023,L55202,L,300.9,312.0,1441,43.8,210,0,0,0,0,0,0,53.767130545330915,24
8024,H37437,H,300.9,312.0,1397,42.7,212,0,0,0,0,0,0,49.71693327310085,23
8025,L55204,L,300.9,312.0,1493,38.7,217,0,0,0,0,0,0,64.44336654952444,25
8026,M22885,M,300.8,312.0,1422,50.7,219,0,0,0,0,0,0,54.50957488009745,24
8027,L55206,L,300.7,311.9,1399,50.2,222,1,0,0,0,1,0,254.2670739564332,45
8028,L55207,L,300.6,311.9,1425,44.9,224,0,0,0,0,0,0,66.95860463029453,24
8029,L55208,L,300.6,311.8,1501,44.8,226,0,0,0,0,0,0,59.51851861596134,25
8030,M22889,M,300.6,311.9,1629,35.3,0,0,0,0,0,0,0,58.1024949271767,27
8031,L55210,L,300.6,312.0,1490,42.2,3,0,0,0,0,0,0,58.13386354780063,25
8032,L55211,L,300.7,312.0,1550,32.4,5,0,0,0,0,0,0,66.66453367894411,26
8033,L55212,L,300.8,312.0,1416,46.5,7,0,0,0,0,0,0,55.714051285982144,24
8034,L55213,L,300.7,311.9,1485,38.8,9,0,0,0,0,0,0,63.70110599798457,25
8035,L55214,L,300.7,311.8,1564,36.8,11,0,0,0,0,0,0,54.57168889815894,26
8036,L55215,L,300.7,311.7,1910,19.7,13,0,0,0,0,0,0,56.76906952768978,32
8037,L55216,L,300.7,311.7,1460,46.1,15,0,0,0,0,0,0,37.94297886009924,24
8038,L55217,L,300.7,311.8,1603,34.1,17,0,0,0,0,0,0,58.89932258597022,27
8039,L55218,L,300.7,311.8,1486,47.3,19,0,0,0,0,0,0,66.89518984966382,25
8040,L55219,L,300.8,311.9,1560,31.8,21,0,0,0,0,0,0,60.66904013939676,26
8041,L55220,L,300.8,311.9,1498,39.3,23,0,0,0,0,0,0,61.84783019775545,25
8042,H37455,H,300.8,311.9,1431,48.5,25,0,0,0,0,0,0,61.65808689285993,24
8043,L55222,L,300.8,311.9,1486,45.1,30,0,0,0,0,0,0,64.11662560168807,25
8044,L55223,L,300.7,311.9,1486,35.8,32,0,0,0,0,0,0,63.215746821176474,25
8045,L55224,L,300.7,311.8,1441,38.1,34,0,0,0,0,0,0,61.57719953015258,24
8046,M22905,M,300.7,311.9,1366,55.1,36,0,0,0,0,0,0,72.24812240827998,23
8047,L55226,L,300.6,311.8,1471,41.4,39,0,0,0,0,0,0,61.2219698978298,25
8048,L55227,L,300.6,311.9,1463,38.2,41,0,0,0,0,0,0,50.90201233779759,25
8049,L55228,L,300.6,311.9,1413,41.3,43,0,0,0,0,0,0,59.20836573462708,24
8050,H37463,H,300.6,311.9,1604,30.5,45,0,0,0,0,0,0,66.3067235509265,27
8051,L55230,L,300.7,312.0,1401,51.1,50,0,0,0,0,0,0,40.22323062206945,24
8052,L55231,L,300.6,311.8,1652,27.2,52,0,0,0,0,0,0,62.41050643855304,28
8053,L55232,L,300.5,311.9,1403,45.7,54,0,0,0,0,0,0,40.20396928385759,23
8054,L55233,L,300.5,311.9,1887,21.7,56,0,0,0,0,0,0,54.568532538241676,32
8055,L55234,L,300.4,311.8,1405,47.9,58,0,0,0,0,0,0,45.98475502100792,24
8056,H37469,H,300.2,311.6,1496,41.1,60,0,0,0,0,0,0,61.52041823009698,25
8057,L55236,L,300.1,311.5,1499,43.4,65,0,0,0,0,0,0,58.47852986734277,25
8058,L55237,L,300.2,311.5,1549,37.2,67,0,0,0,0,0,0,64.24235033089009,26
8059,L55238,L,300.3,311.6,1515,44.9,69,0,0,0,0,0,0,46.97192997947143,25
8060,L55239,L,300.2,311.6,1540,37.7,71,0,0,0,0,0,0,61.65905713359411,26
8061,H37474,H,300.2,311.5,1426,44.3,73,0,0,0,0,0,0,60.40202623012962,24
8062,M22921,M,300.2,311.6,1465,41.4,78,0,0,0,0,0,0,49.40195366299864,25
8063,M22922,M,300.3,311.6,1359,54.1,81,0,0,0,0,0,0,57.28465109703013,23
8064,M22923,M,300.3,311.7,1551,36.4,84,0,0,0,0,0,0,63.88391652706005,26
8065,L55244,L,300.5,311.8,1596,34.8,87,0,0,0,0,0,0,66.14950693864539,27
8066,M22925,M,300.5,311.9,1670,26.3,89,0,0,0,0,0,0,67.7995769843935,28
8067,L55246,L,300.4,311.9,1868,21.3,92,0,0,0,0,0,0,43.44344571638007,31
8068,M22927,M,300.6,312.0,1490,39.8,94,0,0,0,0,0,0,60.75821510887268,25
8069,M22928,M,300.5,311.9,1676,35.2,97,0,0,0,0,0,0,64.20554444671178,28
8070,M22929,M,300.5,311.9,1875,22.1,100,0,0,0,0,0,0,39.91225711805183,31
8071,M22930,M,300.5,312.0,1867,23.0,103,0,0,0,0,0,0,50.10533075969118,31
8072,L55251,L,300.5,312.0,1646,29.5,106,0,0,0,0,0,0,52.46532414157073,28
8073,H37486,H,300.5,312.0,1375,43.2,108,0,0,0,0,0,0,62.82606196755663,23
8074,L55253,L,300.5,312.0,1558,36.7,113,0,0,0,0,0,0,65.26093148697902,26
8075,L55254,L,300.4,312.0,1631,34.9,115,0,0,0,0,0,0,53.226404601806735,27
8076,L55255,L,300.4,312.0,1366,43.0,117,0,0,0,0,0,0,63.98543651818096,23
8077,L55256,L,300.3,311.8,1360,48.0,119,0,0,0,0,0,0,63.204547790644554,23
8078,L55257,L,300.3,311.8,1547,39.7,121,0,0,0,0,0,0,57.240219438556785,26
8079,L55258,L,300.3,311.7,1571,31.2,123,0,0,0,0,0,0,53.48179001288118,26
8080,L55259,L,300.2,311.5,1528,36.1,125,0,0,0,0,0,0,52.06755598681953,26
8081,H37494,H,300.2,311.5,1432,43.6,127,0,0,0,0,0,0,63.17244237045513,24
8082,L55261,L,300.2,311.6,1356,53.5,132,0,0,0,0,0,0,55.72377695999162,23
8083,H37496,H,300.1,311.5,1422,46.2,134,0,0,0,0,0,0,64.99381929726624,24
8084,L55263,L,300.1,311.4,1438,42.2,139,0,0,0,0,0,0,59.714763506074945,24
8085,L55264,L,300.2,311.4,1483,44.4,141,0,0,0,0,0,0,63.56506645000222,25
8086,L55265,L,300.2,311.4,1331,49.8,143,0,0,0,0,0,0,50.91272363922932,22
8087,L55266,L,300.2,311.4,1463,37.5,145,0,0,0,0,0,0,45.161209629245995,25
8088,L55267,L,300.1,311.4,1446,40.6,147,0,0,0,0,0,0,55.35330078203684,24
8089,L55268,L,300.1,311.4,1356,45.7,149,0,0,0,0,0,0,50.50599332084136,23
8090,L55269,L,300.1,311.3,1676,30.3,151,0,0,0,0,0,0,56.598305846840816,28
8091,L55270,L,300.1,311.4,1910,23.0,153,0,0,0,0,0,0,60.14601628014504,32
8092,L55271,L,300.2,311.6,1375,56.9,155,0,0,0,0,0,0,64.5073489339665,23
8093,M22952,M,300.2,311.6,1513,40.8,157,0,0,0,0,0,0,48.06763426094123,25
8094,L55273,L,300.2,311.6,1511,35.7,160,0,0,0,0,0,0,52.73964629020619,25
8095,H37508,H,300.2,311.6,1662,28.8,162,0,0,0,0,0,0,68.59379672580812,28
8096,L55275,L,300.2,311.7,1493,48.3,167,0,0,0,0,0,0,64.31504661719997,25
8097,M22956,M,300.2,311.7,1555,37.4,169,0,0,0,0,0,0,64.64165694848118,26
8098,L55277,L,300.3,311.7,1452,41.5,172,0,0,0,0,0,0,53.72434871183497,24
8099,L55278,L,300.2,311.6,1500,39.0,174,0,0,0,0,0,0,53.70882600691823,25
8100,L55279,L,300.2,311.7,1603,30.5,176,0,0,0,0,0,0,69.88802755918012,27
8101,L55280,L,300.3,311.7,1682,27.8,178,0,0,0,0,0,0,57.31424925450637,28
8102,L55281,L,300.3,311.8,1567,37.7,180,0,0,0,0,0,0,56.914249146490775,26
8103,L55282,L,300.3,311.8,1413,46.0,182,0,0,0,0,0,0,57.02473536153329,24
8104,M22963,M,300.3,311.9,1429,41.6,184,0,0,0,0,0,0,53.81117669243801,24
8105,L55284,L,300.3,311.9,1692,31.5,187,0,0,0,0,0,0,43.78134322545563,28
8106,L55285,L,300.4,311.9,1476,48.7,189,0,0,0,0,0,0,54.028040516694794,25
8107,M22966,M,300.4,312.0,1596,30.4,191,0,0,0,0,0,0,62.14035122507635,27
8108,H37521,H,300.3,311.9,1390,49.0,194,0,0,0,0,0,0,51.14142830014381,23
8109,M22968,M,300.3,311.8,1607,33.7,199,0,0,0,0,0,0,56.15541284149095,27
8110,L55289,L,300.3,311.7,1821,26.3,202,0,0,0,0,0,0,50.281240154552655,31
8111,H37524,H,300.3,311.8,2141,18.5,204,0,0,0,0,0,0,66.53165849409592,36
8112,M22971,M,300.4,311.8,1553,33.1,209,1,1,0,0,0,0,254.67154872549392,45
8113,M22972,M,300.4,311.8,1442,45.1,0,0,0,0,0,0,0,57.15134935553486,24
8114,L55293,L,300.4,311.7,1459,45.6,3,0,0,0,0,0,0,39.32630110573346,25
8115,H37528,H,300.4,311.8,2496,13.5,5,0,0,0,0,0,0,74.03323317615398,42
8116,L55295,L,300.4,311.8,1367,57.2,10,0,0,0,0,0,0,71.82190662248941,23
8117,L55296,L,300.3,311.8,2004,19.6,12,0,0,0,0,0,0,48.48740562954436,34
8118,L55297,L,300.3,311.7,1406,47.5,14,0,0,0,0,0,0,46.65241809734133,24
8119,L55298,L,300.3,311.8,1548,33.0,16,0,0,0,0,0,0,64.15397562464729,26
8120,L55299,L,300.3,311.7,1333,55.2,18,0,0,0,0,0,0,52.04468192035578,22
8121,L55300,L,300.2,311.6,1767,26.4,20,0,0,0,0,0,0,52.183810213053675,30
8122,L55301,L,300.2,311.6,1827,27.0,22,0,0,0,0,0,0,60.561900414853184,31
8123,M22982,M,300.2,311.6,1533,46.4,24,0,0,0,0,0,0,50.932151101359786,26
8124,H37537,H,300.2,311.5,1515,36.8,27,0,0,0,0,0,0,46.19278613381249,25
8125,L55304,L,300.2,311.4,1568,41.0,32,0,0,0,0,0,0,57.58439756089895,26
8126,L55305,L,300.2,311.4,1452,47.8,34,0,0,0,0,0,0,44.49297673414791,24
8127,L55306,L,300.2,311.4,1433,37.9,36,0,0,0,0,0,0,63.12513266866931,24
8128,M22987,M,300.1,311.3,1650,33.8,38,0,0,0,0,0,0,50.25991707154493,28
8129,L55308,L,300.1,311.4,1629,31.3,41,0,0,0,0,0,0,53.81834145847761,27
8130,L55309,L,300.0,311.3,1520,39.2,43,0,0,0,0,0,0,40.54841347152915,26
8131,H37544,H,300.0,311.2,1393,43.1,45,0,0,0,0,0,0,46.75638381039625,23
8132,H37545,H,299.9,311.2,1364,49.6,50,0,0,0,0,0,0,56.48828307369481,23
8133,M22992,M,299.9,311.3,1389,50.0,55,0,0,0,0,0,0,61.242297598581914,23
8134,L55313,L,299.8,311.1,1466,46.1,58,0,0,0,0,0,0,48.32825198902169,25
8135,L55314,L,299.7,311.1,1650,32.4,60,0,0,0,0,0,0,59.0005961544707,28
8136,L55315,L,299.6,311.0,1554,36.3,62,0,0,0,0,0,0,72.22273078168564,26
8137,M22996,M,299.6,310.9,1474,39.7,64,0,0,0,0,0,0,61.56194800209997,25
8138,H37551,H,299.5,310.8,1600,32.4,67,0,0,0,0,0,0,56.72076649672757,27
8139,L55318,L,299.5,310.8,1356,54.9,72,0,0,0,0,0,0,53.05029818375839,23
8140,L55319,L,299.5,310.8,1571,38.2,74,0,0,0,0,0,0,48.9514488132939,26
8141,L55320,L,299.6,310.9,1658,28.0,76,0,0,0,0,0,0,62.38208627432642,28
8142,L55321,L,299.6,310.8,1393,49.9,78,0,0,0,0,0,0,49.05839981748899,23
8143,M23002,M,299.7,311.0,1448,49.8,80,0,0,0,0,0,0,44.72238679399641,24
8144,L55323,L,299.7,310.9,1477,40.4,83,0,0,0,0,0,0,61.328273795038335,25
8145,M23004,M,299.7,311.0,1506,42.7,85,0,0,0,0,0,0,61.63458403041726,25
8146,M23005,M,299.7,310.9,1685,32.1,88,0,0,0,0,0,0,54.49390792667337,28
8147,L55326,L,299.6,310.9,1533,31.8,91,0,0,0,0,0,0,58.678636836453336,26
8148,L55327,L,299.5,310.8,1447,41.0,93,0,0,0,0,0,0,53.37177915827585,24
8149,M23008,M,299.5,310.7,1488,39.5,95,0,0,0,0,0,0,62.14067161318511,25
8150,M23009,M,299.6,310.8,1427,50.4,98,0,0,0,0,0,0,67.00967348547752,24
8151,M23010,M,299.5,310.7,1424,41.3,101,0,0,0,0,0,0,58.05925814376119,24
8152,L55331,L,299.5,310.7,1472,40.9,104,0,0,0,0,0,0,54.34269998697876,25
8153,L55332,L,299.5,310.7,1438,45.7,106,0,0,0,0,0,0,65.79863854024332,24
8154,L55333,L,299.6,310.8,1507,42.4,108,0,0,0,0,0,0,56.61919933058263,25
8155,L55334,L,299.6,310.7,1393,52.1,110,0,0,0,0,0,0,41.55582056061786,23
8156,L55335,L,299.5,310.8,1283,52.4,112,0,0,0,0,0,0,51.02675907460034,22
8157,L55336,L,299.6,310.8,1644,30.9,114,0,0,0,0,0,0,50.74264716953355,28
8158,L55337,L,299.6,310.8,1498,46.9,116,0,0,0,0,0,0,62.00977970558862,25
8159,L55338,L,299.6,310.8,1400,40.8,118,0,0,0,0,0,0,43.85133104341598,24
8160,H37573,H,299.6,310.9,1679,31.2,120,0,0,0,0,0,0,59.56934757497973,28
8161,M23020,M,299.7,311.1,1618,30.3,125,0,0,0,0,0,0,60.14479759322852,27
8162,H37575,H,299.6,311.0,1714,30.2,128,0,0,0,0,0,0,61.17945263264756,29
8163,L55342,L,299.6,311.0,1574,35.0,133,0,0,0,0,0,0,50.89339181246034,26
8164,L55343,L,299.7,311.1,1574,36.4,135,0,0,0,0,0,0,46.81273469228917,26
8165,L55344,L,299.6,310.9,1472,40.9,137,0,0,0,0,0,0,47.73535537574051,25
8166,L55345,L,299.6,311.0,1552,33.2,139,0,0,0,0,0,0,60.09500503857994,26
8167,L55346,L,299.7,311.1,1603,31.4,141,0,0,0,0,0,0,69.23201618104676,27
8168,H37581,H,299.7,311.1,1353,47.1,143,0,0,0,0,0,0,67.00796504450857,23
8169,L55348,L,299.7,311.1,1690,30.6,148,0,0,0,0,0,0,50.57965208342142,28
8170,M23029,M,299.8,311.2,1745,26.3,150,0,0,0,0,0,0,58.00607952101276,29
8171,L55350,L,299.9,311.3,1522,45.7,153,0,0,0,0,0,0,53.00135446543604,26
8172,H37585,H,300.0,311.4,1641,34.5,155,0,0,0,0,0,0,51.05556724428983,28
8173,L55352,L,299.9,311.4,1596,28.9,160,0,0,0,0,0,0,67.31369722261411,27
8174,H37587,H,299.9,311.4,1497,37.0,162,0,0,0,0,0,0,59.14838573513562,25
8175,L55354,L,299.9,311.3,1371,52.3,167,0,0,0,0,0,0,65.19862189289265,23
8176,M23035,M,299.9,311.3,1445,41.2,169,0,0,0,0,0,0,61.21605067231249,24
8177,L55356,L,299.8,311.2,1564,40.0,172,0,0,0,0,0,0,54.35887470720788,26
8178,L55357,L,299.7,311.1,1439,44.9,174,0,0,0,0,0,0,58.81293856235934,24
8179,L55358,L,299.7,311.2,1352,52.1,176,0,0,0,0,0,0,57.783312267911604,23
8180,L55359,L,299.8,311.3,1560,35.4,178,0,0,0,0,0,0,54.86514910980368,26
8181,M23040,M,299.7,311.2,1616,42.3,180,0,0,0,0,0,0,61.16437857635072,27
8182,L55361,L,299.7,311.2,1835,23.7,183,0,0,0,0,0,0,64.86783350040889,31
8183,M23042,M,299.7,311.1,1649,32.7,185,0,0,0,0,0,0,56.60288610596415,28
8184,L55363,L,299.8,311.1,1452,47.3,188,0,0,0,0,0,0,41.51264646809912,24
8185,L55364,L,299.8,311.1,2144,17.7,190,0,0,0,0,0,0,60.09736291362047,36
8186,L55365,L,299.7,311.1,1554,41.0,192,0,0,0,0,0,0,75.26132615506124,26
8187,L55366,L,299.7,311.0,1827,25.4,194,0,0,0,0,0,0,57.18269808139279,31
8188,L55367,L,299.6,310.9,1448,46.3,196,0,0,0,0,0,0,52.49041525442352,24
8189,M23048,M,299.6,310.9,1530,38.8,198,0,0,0,0,0,0,53.566848219015036,26
8190,L55369,L,299.7,311.0,1983,21.0,201,0,0,0,0,0,0,59.599498371029334,33
8191,M23050,M,299.7,310.9,1620,37.2,203,0,0,0,0,0,0,63.498386464401115,27
8192,M23051,M,299.6,310.9,1630,29.8,206,0,0,0,0,0,0,44.302041477347196,27
8193,L55372,L,299.6,310.9,1229,65.2,209,1,0,0,0,1,0,255.01647477567016,45
8194,L55373,L,299.5,310.8,1873,22.3,211,0,0,0,0,0,0,44.82752499484246,31
8195,L55374,L,299.4,310.7,1426,45.7,213,0,0,0,0,0,0,61.149387832836155,24
8196,L55375,L,299.4,310.8,1376,53.9,215,1,0,0,0,1,0,254.5745835296246,45
8197,L55376,L,299.4,310.8,1622,33.6,217,0,0,0,0,0,0,60.51254626426812,27
8198,M23057,M,299.4,310.7,1492,45.7,219,0,0,0,0,0,0,70.84058123152076,25
8199,M23058,M,299.3,310.7,1374,48.9,222,0,0,0,0,0,0,64.45259146890152,23
8200,L55379,L,299.2,310.7,1737,27.0,225,1,1,0,0,0,0,254.11948846165342,45
8201,L55380,L,299.3,310.8,1426,42.4,0,0,0,0,0,0,0,69.48308748857727,24
8202,M23061,M,299.3,310.9,1826,25.1,2,0,0,0,0,0,0,45.36530072148906,31
8203,L55382,L,299.3,310.9,1669,32.4,5,0,0,0,0,0,0,66.29244457827753,28
8204,M23063,M,299.4,310.9,1473,40.1,7,0,0,0,0,0,0,59.58832180056355,25
8205,L55384,L,299.4,310.9,1751,27.8,10,0,0,0,0,0,0,50.768685645877845,29
8206,M23065,M,299.4,310.9,1446,47.3,12,0,0,0,0,0,0,55.28404533422689,24
8207,L55386,L,299.3,310.8,1483,43.5,15,0,0,0,0,0,0,71.50654968654112,25
8208,L55387,L,299.2,310.7,1535,42.6,17,0,0,0,0,0,0,54.17246695182001,26
8209,L55388,L,299.2,310.7,1477,44.0,19,0,0,0,0,0,0,59.701566248518,25
8210,L55389,L,299.3,310.8,1391,46.9,21,0,0,0,0,0,0,56.0360681387486,23
8211,H37624,H,299.2,310.7,1636,29.4,23,0,0,0,0,0,0,45.29022083351062,27
8212,L55391,L,299.2,310.6,1675,33.3,28,0,0,0,0,0,0,62.18647361443318,28
8213,H37626,H,299.2,310.5,1329,48.9,30,0,0,0,0,0,0,51.984377063148315,22
8214,M23073,M,299.2,310.5,1548,33.5,35,0,0,0,0,0,0,71.72500097277788,26
8215,L55394,L,299.2,310.5,1391,45.8,38,0,0,0,0,0,0,56.60639334128953,23
8216,L55395,L,299.1,310.5,1437,43.1,40,0,0,0,0,0,0,52.10714847661185,24
8217,L55396,L,299.2,310.6,1370,61.9,42,0,0,0,0,0,0,67.87701569112446,23
8218,L55397,L,299.1,310.6,1577,37.1,44,0,0,0,0,0,0,42.17196286945227,27
8219,L55398,L,299.1,310.5,1485,37.8,46,0,0,0,0,0,0,58.30169347489613,25
8220,L55399,L,299.0,310.4,1504,34.3,48,0,0,0,0,0,0,57.99090125469436,25
8221,M23080,M,298.9,310.3,1551,35.2,50,0,0,0,0,0,0,63.9373915794085,26
8222,M23081,M,299.1,310.5,1428,43.0,53,0,0,0,0,0,0,63.487895219821674,24
8223,L55402,L,299.0,310.5,1755,27.9,56,0,0,0,0,0,0,45.29820228675381,30
8224,L55403,L,299.1,310.5,1329,54.9,58,0,0,0,0,0,0,54.116804080125625,22
8225,L55404,L,299.1,310.5,1496,35.2,60,0,0,0,0,0,0,57.975949860641414,25
8226,L55405,L,299.1,310.5,1532,36.6,62,0,0,0,0,0,0,55.029593684309035,26
8227,L55406,L,299.1,310.5,1389,61.4,64,0,0,0,0,0,0,54.77941620869531,23
8228,M23087,M,299.1,310.4,1524,51.4,66,0,0,0,0,0,0,51.79584737437079,26
8229,M23088,M,299.1,310.4,1422,49.3,69,0,0,0,0,0,0,65.22314212537187,24
8230,L55409,L,299.1,310.5,1739,27.4,72,0,0,0,0,0,0,56.0780218367191,29
8231,L55410,L,299.1,310.5,1736,26.9,74,0,0,0,0,0,0,71.22454921597526,29
8232,L55411,L,299.1,310.5,1419,48.8,76,0,0,0,0,0,0,60.80223194052352,24
8233,L55412,L,299.1,310.6,1326,49.7,78,0,0,0,0,0,0,55.445423423170865,22
8234,M23093,M,299.1,310.6,1449,43.2,80,0,0,0,0,0,0,48.9953428431922,24
8235,L55414,L,299.2,310.6,1534,39.7,83,0,0,0,0,0,0,50.27664296655548,26
8236,M23095,M,299.2,310.6,1443,50.9,85,0,0,0,0,0,0,55.062651358592134,24
8237,L55416,L,299.2,310.6,1498,41.1,88,0,0,0,0,0,0,58.52735609254749,25
8238,L55417,L,299.1,310.6,1796,26.0,90,0,0,0,0,0,0,64.83557538585347,30
8239,L55418,L,299.1,310.4,1519,45.3,92,0,0,0,0,0,0,46.802429807703895,26
8240,L55419,L,299.0,310.4,1339,49.6,94,0,0,0,0,0,0,46.45263880947904,23
8241,L55420,L,299.0,310.4,1483,41.5,96,0,0,0,0,0,0,60.53003820551929,25
8242,M23101,M,298.9,310.2,2099,20.0,98,0,0,0,0,0,0,58.28127365460298,35
8243,M23102,M,299.0,310.3,1689,29.7,101,0,0,0,0,0,0,50.10850454422409,28
8244,H37657,H,299.1,310.4,1369,54.5,104,0,0,0,0,0,0,66.44364374043633,23
8245,L55424,L,299.0,310.4,1512,38.8,109,0,0,0,0,0,0,50.977634505322655,25
8246,M23105,M,299.0,310.3,1303,68.6,111,1,0,0,1,0,0,255.39301023022597,45
8247,L55426,L,299.0,310.3,1552,39.9,114,0,0,0,0,0,0,58.08753630542568,26
8248,L55427,L,299.0,310.4,1713,28.0,116,0,0,0,0,0,0,68.70069638522436,29
8249,L55428,L,298.9,310.3,1456,44.1,118,0,0,0,0,0,0,41.05197587409893,24
8250,L55429,L,299.0,310.4,1524,39.8,120,0,0,0,0,0,0,47.08103369990607,26
8251,M23110,M,299.0,310.4,1394,45.2,122,0,0,0,0,0,0,49.507623237301246,23
8252,L55431,L,299.0,310.4,1981,21.2,125,0,0,0,0,0,0,55.674504121317185,33
8253,L55432,L,299.0,310.4,1565,36.1,127,0,0,0,0,0,0,57.02999036635516,26
8254,L55433,L,299.1,310.4,1657,31.0,129,0,0,0,0,0,0,64.23571101231936,28
8255,M23114,M,299.0,310.4,1625,37.1,131,0,0,0,0,0,0,49.65198593941326,27
8256,L55435,L,299.0,310.4,1606,31.1,134,0,0,0,0,0,0,68.96981635817218,27
8257,H37670,H,299.0,310.5,1336,56.8,136,0,0,0,0,0,0,44.98917374543656,22
8258,M23117,M,299.0,310.6,1587,34.2,141,0,0,0,0,0,0,55.54029679442434,27
8259,L55438,L,299.1,310.6,1602,39.7,144,0,0,0,0,0,0,60.59290136407492,27
8260,L55439,L,299.1,310.5,1471,38.4,146,0,0,0,0,0,0,61.56098449800867,25
8261,H37674,H,299.1,310.6,1332,48.0,148,0,0,0,0,0,0,56.300820956331044,22
8262,H37675,H,299.2,310.6,1434,48.4,153,0,0,0,0,0,0,61.03725836247536,24
8263,L55442,L,299.1,310.6,1921,23.9,158,0,0,0,0,0,0,57.482360832345435,32
8264,H37677,H,299.2,310.6,1704,30.6,160,0,0,0,0,0,0,55.88388799774104,29
8265,M23124,M,299.1,310.6,1397,49.5,165,0,0,0,0,0,0,44.31167210141867,23
8266,H37679,H,299.1,310.6,1791,28.0,168,0,0,0,0,0,0,61.54233065412809,30
8267,L55446,L,299.1,310.6,1818,24.1,173,0,0,0,0,0,0,46.25630580751737,31
8268,L55447,L,299.2,310.7,1540,36.3,175,0,0,0,0,0,0,59.517388492999096,26
8269,M23128,M,299.2,310.8,1502,39.8,177,0,0,0,0,0,0,55.03406016098535,25
8270,H37683,H,299.2,310.8,1761,30.4,180,0,0,0,0,0,0,44.27987290407493,30
8271,M23130,M,299.1,310.8,1517,38.4,185,0,0,0,0,0,0,41.80126415699512,26
8272,L55451,L,299.1,310.7,1309,51.1,188,0,0,0,0,0,0,62.406887062705216,22
8273,L55452,L,298.9,310.6,1363,52.6,190,0,0,0,0,0,0,61.6770249555124,23
8274,M23133,M,299.0,310.6,1787,22.2,192,0,0,0,0,0,0,65.58855157358802,30
8275,L55454,L,298.9,310.5,1640,29.2,195,0,0,0,0,0,0,49.466550747622996,28
8276,M23135,M,298.9,310.6,1720,25.3,197,0,0,0,0,0,0,62.35508373266725,29
8277,L55456,L,298.8,310.5,1384,52.8,200,0,0,0,0,0,0,56.14951898186162,23
8278,H37691,H,298.8,310.5,1294,55.8,202,0,0,0,0,0,0,58.998970620361604,22
8279,L55458,L,298.8,310.5,1464,46.4,207,0,0,0,0,0,0,47.61639039246251,25
8280,L55459,L,298.8,310.6,1803,25.4,209,0,0,0,0,0,0,59.85098557850548,30
8281,L55460,L,298.8,310.6,1602,39.1,211,0,0,0,0,0,0,66.1796053181663,27
8282,H37695,H,298.9,310.6,1519,38.8,213,0,0,0,0,0,0,43.388319335504406,25
8283,M23142,M,298.9,310.7,1638,33.6,218,0,0,0,0,0,0,34.26432045351877,28
8284,H37697,H,298.9,310.6,1615,33.0,221,0,0,0,0,0,0,60.720494160767196,27
8285,L55464,L,298.8,310.6,1651,33.3,0,0,0,0,0,0,0,56.23958166792877,28
8286,L55465,L,298.9,310.6,1387,52.7,2,0,0,0,0,0,0,58.65432264975192,23
8287,M23146,M,298.8,310.5,1678,32.8,4,0,0,0,0,0,0,65.61564301602183,28
8288,L55467,L,298.9,310.6,1585,38.1,7,0,0,0,0,0,0,43.80640555586187,27
8289,M23148,M,298.8,310.6,1640,33.8,9,0,0,0,0,0,0,42.32166961230217,28
8290,L55469,L,298.9,310.6,1406,43.8,12,0,0,0,0,0,0,53.934551641129296,24
8291,M23150,M,298.9,310.6,1679,35.8,14,0,0,0,0,0,0,56.64934856593644,28
8292,L55471,L,298.9,310.5,1717,26.9,17,0,0,0,0,0,0,62.258789629455805,29
